Generated using GEOMAGIA50.v3.3 on Jan/11/2022
Age[yr.AD],Sigma-ve[yr.],Sigma+ve[yr.],VADM[E22_AmE2],SigmaVADM[E22_AmE2],SiteLat[deg.],SiteLon[deg.],ArcheoVolcanic,MatID,PIMethID,AltMonID,CoolRID,AnisoID,DatMethID,SpecTypeID,RefID,UploadYear,Uploader,Editor,LastEditDate,UID,
        -530,          50,          50,       16.37,        0.49,     39.6000,    358.7000,Archeo,8,2,6,          -1,           1,101,0,         735,2017,Maxwell Brown,-999,-999,10414,
        -527,          22,          22,       13.90,     -999.00,     39.5000,     30.0000,Archeo,11,2,6,          -1,           5,101,2,         116,2007,Fabio Donadini,-999,-999,2862,
        -525,          25,          25,       13.77,        0.18,     38.8000,     29.8000,Archeo,8,1,1,          -1,           1,101,3,         537,2013,Fabio Donadini,Maxwell Brown,7/24/2017,9232,
        -525,          75,          75,        7.05,        0.20,     29.8700,     31.2100,Archeo,6,6,-1,           1,           4,101,1,           9,2007,Fabio Donadini,Maxwell Brown,7/24/2017,187,
        -525,          25,          25,       12.21,        0.88,     44.1000,     17.5000,Archeo,2,1,-1,          -1,          -1,101,2,         198,2013,Fabio Donadini,-999,-999,9422,
        -525,          25,          25,       16.11,        1.37,     42.4200,     27.7000,Archeo,2,2,1,          -1,           2,101,2,         239,2014,Fabio Donadini,Maxwell Brown,8/25/2020,9682,
        -525,          -1,          -1,       13.92,        0.14,     38.4639,    356.6917,Archeo,8,2,-1,          -1,          -1,101,3,         440,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8405,
        -525,          -1,          -1,       13.21,        0.47,     38.4639,    356.6917,Archeo,8,2,-1,          -1,          -1,101,3,         440,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8406,
        -525,          25,          25,       13.99,        1.40,     38.0000,     58.0000,Archeo,11,2,6,          -1,           5,101,2,         123,2007,Fabio Donadini,-999,-999,3048,
        -525,          25,          25,       14.63,        2.92,     38.0000,     58.0000,Archeo,11,2,6,          -1,           5,101,2,         123,2007,Fabio Donadini,-999,-999,3049,
        -525,          25,          25,       14.95,        1.49,     38.0000,     58.0000,Archeo,11,2,6,          -1,           5,101,2,         123,2007,Fabio Donadini,-999,-999,3050,
        -525,          25,          25,       13.16,        1.31,     38.0000,     58.0000,Archeo,11,2,6,          -1,           5,101,2,         123,2007,Fabio Donadini,-999,-999,3051,
        -525,          25,          25,       14.19,        1.42,     38.0000,     62.0000,Archeo,11,2,6,          -1,           5,101,2,         123,2007,Fabio Donadini,-999,-999,3052,
        -525,          25,          25,       14.36,        0.34,     42.4200,     27.7000,Archeo,9,2,1;2,          -1,           2,101,2,         907,2020,Maxwell Brown,-999,-999,13046,
        -523,          47,          47,       11.03,     -999.00,     31.3000,    118.9000,Archeo,5,3,-1,           2,           4,101,1,          29,2007,Fabio Donadini,-999,-999,686,
        -521,          29,          29,       15.43,        1.98,     39.5000,     30.0000,Archeo,11,2,6,          -1,           5,101,2,         116,2007,Fabio Donadini,-999,-999,2863,
        -520,          30,          30,       15.54,        0.51,     38.8000,     29.8000,Archeo,8,1,1,          -1,           1,101,3,         537,2013,Fabio Donadini,Maxwell Brown,7/24/2017,9233,
        -520,          50,          50,        8.20,        0.56,     36.0470,    126.6847,Archeo,9;10,4,1,          -1,           2,101;102;116,1;2,         817,2019,Maxwell Brown,-999,-999,11640,
        -520,          -1,          -1,       15.09,        0.33,     38.4639,    356.6917,Archeo,8,2,-1,          -1,          -1,101,3,         440,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8403,
        -520,          -1,          -1,       12.38,        0.23,     38.4639,    356.6917,Archeo,8,2,-1,          -1,          -1,101,3,         440,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8404,
        -515,          -1,          -1,       17.05,        0.32,     38.4639,    356.6917,Archeo,8,2,-1,          -1,          -1,101,3,         440,2009,Fabio Donadini,Maxwell Brown,7/24/2017,8402,
        -513,          13,          13,       14.61,        0.14,     38.8000,     29.8000,Archeo,8,1,1,          -1,           1,101,3,         537,2013,Fabio Donadini,Maxwell Brown,7/24/2017,9234,
        -513,          37,          37,        9.25,        0.27,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11545,
        -513,          37,          37,        9.85,        0.56,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11546,
        -513,          37,          37,        9.31,        0.35,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11547,
        -513,          37,          37,        8.78,        0.29,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11548,
        -513,          37,          37,        9.21,        0.54,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11549,
        -513,          37,          37,        8.51,        0.62,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11550,
        -513,          37,          37,        8.96,        0.14,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11551,
        -513,          37,          37,        9.77,        0.31,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11552,
        -513,          37,          37,       10.76,        0.95,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11553,
        -513,          37,          37,       11.17,        0.29,     30.6300,    120.0100,Archeo,2;5,4,1,           1,           3,101,3,         813,2019,Maxwell Brown,-999,-999,11554,
        -513,          37,          37,        8.26,        0.17,     30.6300,    120.0100,Archeo,5,4,1,           1,           3,101;102,3,         868,2019,Maxwell Brown,-999,-999,12248,
